paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
Vsgq2ldr4K,Reasoning with Sampling: Your Base Model is Smarter Than You Think,Accept (Oral),Accept,7.50,8,8,6,8,,
thLQd7uK3C,IBiT: Utilizing Inductive Biases to Create a More Data Efficient Attention Mechanism,Reject,Reject,0.50,0,0,2,0,,
qyVzZsrsnS,Narrow Finetuning Leaves Clearly Readable Traces in Activation Differences,Accept (Poster),Accept,7.50,8,8,6,8,,
FY0dDuAnW1,​ImmunoGraph: Accelerated and Equitable Representation Learning for Large-Scale Immune Networks​,Reject,Reject,2.00,4,2,0,,,
kmK3WSCOCT,From Markov to Laplace: How Mamba In-Context Learns Markov Chains,Accept (Oral),Accept,7.50,8,8,8,6,,
VSDV0SWwOC,LS-Merge: Merging Language Models in Latent Space,Accept (Poster),Accept,6.67,8,4,8,,,
dIOYpj9K8P,Reformulation for Pretraining Data Augmentation,Accept (Poster),Accept,6.67,6,8,6,,,
JGIYfwaNpT,Concepts' Information Bottleneck Models,Accept (Poster),Accept,5.00,6,6,6,2,,
f8z2bzOLK2,$\mu$LO: Compute-Efficient Meta-Generalization of Learned Optimizers,Accept (Poster),Accept,5.00,6,6,6,2,,
REthH7hinP,On Finetuning Tabular Foundation Models,Reject,Reject,3.50,4,4,4,2,,
173Pq3F31r,Bridging Piano Transcription and Rendering via Disentangled Score Content and Style,Accept (Poster),Accept,5.50,8,8,4,2,,
gr8tcWhYSx,TIFO: Time-Invariant Frequency Operator for Stationarity-Aware Representation Learning in Time Series,Reject,Reject,5.00,6,6,4,4,,
kBOElrMxbo,Pivot-ICL: Adaptive Exemplar Selection for In-Context Learning,Withdrawn (treated as Reject),Reject,1.33,2,2,0,,,
P8iGdaHjxH,Epistemic Generative Adversarial Networks,Reject,Reject,3.00,4,4,2,2,,
qjJWxK3yWo,AudioX: A Unified Framework for Anything-to-Audio Generation,Accept (Poster),Accept,7.00,8,4,10,6,,
sbapQyunYK,PARDiff: Bridging Autoregressive and Diffusion Models for Order-Agnostic Graph Generation,Withdrawn (treated as Reject),Reject,0.50,0,0,0,2,,
g2l9bg9DWx,Achieving low-bit Muon through subspace preservation and grid quantization,Accept (Poster),Accept,6.00,6,8,4,6,,
Y8oiuzaAxl,Towards a Theoretical Understanding of In-context Learning: Stability and Non-I.I.D Generalisation,Accept (Poster),Accept,4.50,4,4,6,4,,
ZNWpUfwisS,Adaptive Test-Time Compute Allocation via Query Complexity Estimation in Large Language Models,Withdrawn (treated as Reject),Reject,0.67,0,2,0,,,
5wqTal0EuC,Ringleader ASGD: The First Asynchronous SGD with Optimal Time Complexity under Data Heterogeneity,Accept (Poster),Accept,5.00,6,6,4,4,,
sGWY8n1ORQ,SUSI: Semi-Structured Pruning for LLMs via Differentiable Subset Sampling,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,,
0TmVqOpBbK,Scaling Laws Meet Model Architecture: Toward Inference-Efficient LLMs,Accept (Poster),Accept,6.50,6,8,4,8,,
IOKftyz5iP,Adaptive World Models for Data-Efficient Learning (AWML),Withdrawn (treated as Reject),Reject,3.00,2,4,2,4,,
m7gNW26Zih,LLM-Augmented Soft-Label Distillation and Cluster-Guided Alignment for Language-Based Audio Retrieval,Withdrawn (treated as Reject),Reject,0.00,0,0,0,0,,
yRtgZ1K8hO,The Polar Express: Optimal Matrix Sign Methods and their Application to the Muon Algorithm,Accept (Oral),Accept,8.00,6,10,8,8,,
DOLF9TUBfa,DarwinLM: Evolutionary Structured Pruning of Large Language Model,Reject,Reject,5.50,8,4,4,6,,
CNrU5kGJYG,TrojanTO: Action-Level Backdoor Attacks Against Trajectory Optimization Models,Accept (Poster),Accept,5.50,6,6,4,6,,
U2SJE6W3wT,Improved Adversarial Diffusion Compression for Real-World Video Super-Resolution,Accept (Poster),Accept,5.50,4,6,6,6,,
8s5jBVybhQ,Remotely Detectable Robot Policy Watermarking,Accept (Poster),Accept,7.00,8,8,6,6,,
vPSiCA3CkD,Nesterov Finds GRAAL: Optimal and Adaptive Gradient Method for Convex Optimization,Accept (Poster),Accept,7.50,8,10,6,6,,
2Np82XlB34,ChiFlow: Torsional Asymmetry Flow Matching For Chirality-Aware Protein Backbone Generation,Withdrawn (treated as Reject),Reject,3.20,2,4,6,2,2,
sLkis6UGKk,DeFacto: Counterfactual Thinking with Images for Enforcing Evidence-Grounded and Faithful Reasoning,Reject,Reject,5.50,8,4,4,6,,
qOyF214xmg,Transducing Language Models,Accept (Poster),Accept,8.00,6,8,10,8,,
X7lrOUfNKa,GraphFractalNet: A Fractal-Inspired Sparse Transformer for Ultra-Scalable Graph Representation Learning,Withdrawn (treated as Reject),Reject,3.00,2,2,4,4,,
a7Qa4CcHak,"Terminal-Bench: Benchmarking Agents on Hard, Realistic Tasks in Command Line Interfaces",Accept (Poster),Accept,7.33,8,6,8,,,
zNH3Sf404X,Quality over Quantity: Semi-Supervised Detection of Illicit Bitcoin Flows via Feature Engineering,Reject,Reject,1.33,2,0,2,,,
dZKl7uc0XQ,Mirror Flow Matching with Heavy-Tailed Priors for Generative Modeling on Convex Domains,Accept (Poster),Accept,5.33,4,6,6,,,
74jqVzrUQ5,VocSim: A Training-free Benchmark for Zero-shot Content Identity in Single-source Audio,Withdrawn (treated as Reject),Reject,3.00,0,8,2,2,,
ymidNjoH4V,Training Multi-Layer Transformers in Almost Linear Time,Withdrawn (treated as Reject),Reject,2.50,4,2,4,0,,
yMMb3rCuNM,Constant Degree Matrix-Driven Incomplete Multi-View Clustering via Connectivity-Structure and Embedding Tensor Learning,Accept (Poster),Accept,5.00,6,6,2,6,,
gLCKZEjmWg,"Sample by Step, Optimize by Chunk: Chunk-Level GRPO for Text-to-Image Generation",Reject,Reject,4.50,6,4,4,4,,
KRUNuLzQD1,AMLGENTEX: Mobilizing Data-Driven Research to Combat Money Laundering,Withdrawn (treated as Reject),Reject,3.00,2,4,4,2,,
ditBKIciC3,Beyond Spectra: Eigenvector Overlaps in Loss Geometry,Accept (Poster),Accept,5.60,8,8,6,2,4,
UJ2UUjT2ko,Mixing Mechanisms: How Language Models Retrieve Bound Entities In-Context,Accept (Poster),Accept,8.00,8,8,8,,,
8qQrEcsdls,Beyond Audio-Visual Alignment: Unmasking Talking Head Deepfakes via Red Hue Discrepancies in HSV Color Space,Reject,Reject,4.00,6,4,4,2,,
ck0aZTAnwK,Pre-training under infinite compute,Accept (Oral),Accept,7.50,6,8,8,8,,
mGeeRFToaW,Fine-tuning Quantized Neural Networks with Zeroth-order Optimization,Accept (Poster),Accept,5.20,6,2,4,8,6,
Ro282CMb1O,U-Bench: A Comprehensive Understanding of U-Net through 100-Variant Benchmarking,Reject,Reject,5.00,6,6,2,6,,
90tCp2KszA,RECAST: Expanding the Boundaries of LLMs' Complex Instruction Following with Multi-Constraint Data,Accept (Poster),Accept,6.67,8,6,6,,,
DcVg87ibK9,Does FLUX Already Know How to Perform Physically Plausible Image Composition?,Accept (Poster),Accept,7.33,8,8,6,,,
9ktF3pwXi8,From End-to-End to Step-by-Step: learning Composable Navigation Primitives for Vision-Language Navigation,Reject,Reject,4.67,6,4,4,,,
yjrVOxjkDR,Persona Features Control Emergent Misalignment,Accept (Poster),Accept,7.50,8,8,6,8,,
VPtHqcafIY,Small Transformers Don’t Need LayerNorm at Inference Time: Scaling LayerNorm Removal to GPT-2 XL and Implications for Mechanistic Interpretability,Accept (Poster),Accept,7.50,6,8,8,8,,
9e9wHUkC8Q,MANAR: Memory-augmented Attention with Navigational Abstract conceptual Representation,Reject,Reject,0.67,2,0,0,,,
o2k64ag4HA,ProfASR-Bench: A Professional-talk ASR Dataset for High-Stakes Applications Exposing the Context-Utilization Gap,Reject,Reject,3.00,4,2,4,2,,
snoW03ma9H,NoLan: Mitigating Object Hallucinations in Large Vision-Language Models via Dynamic Suppression of Language Priors,Withdrawn (treated as Reject),Reject,3.00,2,4,2,4,,
btWHQoSZZ1,Rex-Thinker: Grounded Object Referring via Chain-of-Thought Reasoning,Accept (Poster),Accept,5.00,4,6,4,6,,
IU4rqTlpRb,Rethinking Benign Relearning: Syntax as the Hidden Driver of Unlearning Failures,Accept (Poster),Accept,5.33,6,6,4,,,
uN5cHI3kpt,Cronus: Efficient LLM inference on Heterogeneous GPU Clusters via Partially Disaggregated Prefill,Reject,Reject,3.00,0,2,6,4,,
0xHWd4CUaX,Contrastive Code Graph Embeddings for Reinforcement Learning-Based Automated Code Refactoring,Reject,Reject,2.00,0,2,4,2,,
lbnPkTlwyR,Drug Repurposing with a Graph-of-Thoughts Inspired Reasoning Framework,Reject,Reject,1.33,2,2,0,,,
Olc7XhgstJ,SteadyThought: Mitigating LLM Under-Thinking via Thought-Level Preference Optimization,Reject,Reject,4.00,2,4,4,6,,
DLcnrY5Uqo,PointRePar : SpatioTemporal Point Relation Parsing for Robust Category-Unified 3D Tracking,Accept (Poster),Accept,6.50,8,6,6,6,,
tlM5H8wyhc,Attention Misalignment Attacks: Targeting Cross-Modal Attention in Multimodal Large Language Models for Adversarial Examples,Withdrawn (treated as Reject),Reject,3.50,2,4,4,4,,
73HAQ9K9Ar,FACT: Frequency-Aware Channel-Guided Multivariate Time Series Forecasting,Reject,Reject,3.00,4,2,4,2,,
55e5f3GVFc,Protein Structure Tokenization via Geometric Byte Pair Encoding,Accept (Poster),Accept,7.50,10,8,6,6,,
wiPldcWBPp,FINEdits : Precise Image Editing with Inferred Masks and Light Fine-tuning,Withdrawn (treated as Reject),Reject,3.00,2,4,2,4,,
4nOZBufbLC,Count Bridges enable Modeling and Deconvolving Transcriptomic Data,Accept (Poster),Accept,5.60,4,6,6,4,8,
gCbtw1oczy,Reinforcement Learning for Clinical Reasoning: Aligning LLMs with ACR Imaging Criteria,Reject,Reject,4.00,4,4,6,2,,
yEpE0QPpf8,Grounding-IQA: Grounding Multimodal Language Model for Image Quality Assessment,Accept (Poster),Accept,5.50,2,8,8,4,,
ocmGsqQWG2,Involuntary Jailbreak,Withdrawn (treated as Reject),Reject,2.00,2,2,2,2,,
KBknLdXxTa,From Abstract to Contextual: What LLMs Still Cannot Do in Mathematics,Accept (Poster),Accept,5.50,6,4,6,6,,
f4o9OdqAfy,TwinVoice: A Multi-dimensional Benchmark Towards Digital Twins via LLM Persona Simulation,Withdrawn (treated as Reject),Reject,3.50,2,6,2,4,,
JjJzbMDGsx,Language Confusion Gate: Language-Aware Decoding Through Model Self-Distillation,Accept (Poster),Accept,7.00,8,6,6,8,,
8KcjEygedc,Why Less is More (Sometimes): A Theory of Data Curation,Accept (Poster),Accept,7.50,8,8,6,8,,
N5ggpxl8Os,MEHGT-LKG: Multimodal Edge-enhanced Heterogeneous Graph Transformer with LLM-driven Knowledge Graph for Stock Trend Prediction,Reject,Reject,4.00,4,2,6,4,,
r6EpCx29VA,LLEOT: A Privacy-Enhancing Offsite Tuning Framework via Loss Landscape Elevation,Withdrawn (treated as Reject),Reject,3.33,4,2,4,,,
SzXDuBN8M1,TD-JEPA: Latent-predictive Representations for Zero-Shot Reinforcement Learning,Accept (Oral),Accept,7.50,8,8,6,8,,
pIfopX18D1,Item Response Scaling Laws: A Measurement Theory Approach to Generalizable Neural Performance Prediction,Reject,Reject,4.50,2,6,4,6,,
O3Fx4d0nYH,Interactive Brain-Tumor Analysis with Model Agnostic Hybrid Augmentation,Withdrawn (treated as Reject),Reject,2.50,2,0,4,4,,
p2NouxPQMC,AI Der Ring:The Forging of the Future A Wagnerian Gesamtkunstwerk Reimagined through Multi-agent System,Reject,Reject,0.80,2,0,0,0,2,
YAYhkZYRNY,My Answer Is NOT 'Fair': Mitigating Gender and Race Bias in Vision-Language Models via Fair and Biased Residuals,Reject,Reject,0.67,0,0,2,,,
Y7IZlDttMM,CoRA: Covariate-Aware Adaptation of Time Series Foundation Models,Reject,Reject,4.50,2,4,8,4,,
gqCh1k0CEX,StochasTok: Improving Fine-Grained Subword Understanding in LLMs,Accept (Poster),Accept,7.00,8,6,6,8,,
HaQCWrbP5Z,Leave one Expert Out: Robust Uncertainty Quantification via Intrinsic Cross-Validation,Reject,Reject,3.00,2,2,6,2,,
IobTEbQ3vt,Bringing Stability to Diffusion: Decomposing and Reducing Variance of Training Masked Diffusion Models,Accept (Poster),Accept,6.00,8,6,4,6,,
qioDi3afqm,EMAC+: Embodied Multimodal Agent for Collaborative Planning with VLM+LLM,Withdrawn (treated as Reject),Reject,0.00,0,0,0,0,,
M4He5YzG44,A Lightweight Explainable Guardrail for Prompt Safety,Withdrawn (treated as Reject),Reject,3.33,2,6,2,,,
gDxJK8yvZU,Minimax-Optimal Aggregation for Density Ratio Estimation,Accept (Poster),Accept,7.50,8,8,6,8,,
xc6uGzNNVe,Principal Spectral Regularization Makes Momentum Surpass Adam for LLM Training,Reject,Reject,3.20,4,2,4,4,2,
MQmrcX5jnk,Learning Boltzmann Generators via Constrained Mass Transport,Accept (Poster),Accept,6.00,6,8,8,6,2,
s633mMGHYZ,MPS: A Multi-Perspective Benchmark For Assessing Spurious Correlations in Text Classification,Reject,Reject,4.00,4,4,4,,,
PemDVHC2KO,TiEBe: Tracking Language Model Recall of Notable Worldwide Events Through Time,Reject,Reject,2.00,2,2,2,2,,
70n4clRSTj,Time Blindness: Why Video-Language Models Can’t See What Humans Can?,Withdrawn (treated as Reject),Reject,3.50,2,2,8,2,,
154r7u3LTJ,UMC: A Unified Approach for Resilient Control of Legged Robots Across Masked Malfunction Training,Withdrawn (treated as Reject),Reject,3.00,2,4,4,2,,
2BMCdwI0m1,From Ambiguous Feedback to Verifiable Repair via Formal Synthesis in Text-to-SQL,Reject,Reject,4.00,6,4,2,4,,
JhziZbaefH,Online Multimodal Learning with Human-in-the-Loop,Withdrawn (treated as Reject),Reject,2.50,2,2,4,2,,
BDNctVKwuD,Improving Feature Alignment in ConvNets using ContrastiveCAMs and Core-Focused Cross-Entropy,Reject,Reject,1.33,2,2,0,,,
QlRlE7a1p4,FullPart: Generating each 3D Part at Full Resolution,Accept (Poster),Accept,7.50,6,8,8,8,,
LHSea6DI8U,A General Spatio-Temporal Backbone with Scalable Contextual Pattern Bank for Urban Continual Forecasting,Accept (Poster),Accept,6.00,6,8,4,,,
fdjGPp1KPR,Neural Networks with Adaptive Activation Functions and their Application to the Solution of PDEs,Withdrawn (treated as Reject),Reject,1.33,2,2,0,,,
EZn2TmBBfF,From Curiosity to Caution: Mitigating Reward Hacking for Best-of-$N$ with Pessimism,Accept (Poster),Accept,6.00,4,8,8,4,6,
egPSakPG0e,Beyond Single Views: Achieving Significant Gains in Text Clustering via Informative Diversification,Withdrawn (treated as Reject),Reject,2.40,2,2,4,2,2,
1CmmxrAMBl,Uncertainty-Aware Brain Tumor Segmentation Using Attention Residual U-Net with Guided Decoder and Monte Carlo Dropout,Reject,Reject,1.33,2,0,2,,,
DUtS9K9HH6,Evolving Graph Structured Programs for Circuit Generation with Large Language Models,Accept (Poster),Accept,5.50,6,4,8,4,,
31N19VSZUM,Mitigating Over-Refusal in Adversarial Tuning via Subspace-guided Sample Selection,Reject,Reject,5.33,8,4,4,,,
Bf4FeuW0Mr,DemoGrasp: Universal Dexterous Grasping from a Single Demonstration,Accept (Poster),Accept,7.00,6,6,8,8,,
RlMCc0JTu4,MimicTouch:Tactile Affordance for Robot Synesthesia for Dexterous Manipulation,Reject,Reject,0.00,0,0,0,0,,
eu3PwSle8J,Enforcing Instruction Hierarchy via Augmented Intermediate Representations,Reject,Reject,4.67,6,4,4,,,
PkwJjGJ7aN,Graph-R1: Towards Agentic GraphRAG Framework via End-to-end Reinforcement Learning,Reject,Reject,5.00,6,4,6,4,,
nxMR2NGFik,LLM Unlearning Under the Microscope: A Full-Stack View on Methods and Metrics,Reject,Reject,3.50,2,4,4,4,,
A3DELRfrKO,Advancing LLM Safe Alignment with Safety Representation Ranking,Reject,Reject,2.00,2,2,2,2,,
0lW2UBiEWN,Mesa and Mask: A Benchmark for Detecting and Classifying Deceptive Behaviors in LLMs,Reject,Reject,4.50,4,6,4,4,,
cu6xWUNOzQ,Aligning the Brain with Language Models Through a Nonlinear and Multimodal Approach,Reject,Reject,6.67,10,4,6,,,
dBJpBmn5MH,Building Neural Networks that are Robust to Adversarial Examples Using Probabilistic Loss Function,Reject,Reject,1.00,2,2,0,0,,
VJAqqtVXfD,Solving the 2-norm k-hyperplane clustering problem via multi-norm formulations,Accept (Poster),Accept,5.33,8,4,4,,,
DAPcmFcqgd,MoEP: Compact and Efficient Sparsity with Modular Expert Paths,Reject,Reject,1.00,2,2,0,0,,
GMR9BUsPbq,BANZ-FS: BANZSL Fingerspelling Dataset,Accept (Poster),Accept,7.00,8,8,8,4,,
GzvdIo1QiP,An Afrocentric Perspective on Algorithm Watermarking of AI-generated Content,Reject,Reject,1.00,2,0,2,0,,
2hTLJEgCbv,When Encoders Should Stay Simple: An Empirical Analysis of Architectures for Variational Autoencoders,Reject,Reject,1.00,0,0,2,2,,
m2MeiYOJED,PRISM: Partial-label Relational Inference with Spatial and Spectral Cues,Accept (Poster),Accept,5.50,4,6,8,4,,
41am4lUMuo,Crime Prediction using Adaptive Quadtrees,Reject,Reject,2.00,2,4,0,2,,
FUp0KeEEBs,Towards Understanding Valuable Preference Data for Large Language Model Alignment,Accept (Poster),Accept,5.50,6,6,4,6,,
sSfep4udCb,To Infinity and Beyond: Tool-Use Unlocks Length Generalization in State Space Models,Accept (Oral),Accept,7.00,8,4,8,8,,
Dm6lP9YEsM,Pay-Per-Search Models Are Abstention Models,Reject,Reject,5.00,4,6,6,4,,
hY720JSxOG,"Reranker Helps, but Not Enough: Towards Strong Poisoning Attacks Against RAG",Reject,Reject,4.00,4,6,2,4,,
5qd7V5TNGV,CP4D: Compositional physics-aware 4D scene generation,Reject,Reject,5.00,4,6,2,8,,
0nvQ5kHXf4,Efficient Resource-Constrained Training of Transformers via Subspace Optimization,Accept (Oral),Accept,6.00,6,6,6,,,
BGEdvJ35PV,Diffuse and Steer: Corrective Sampling for Stable 3D Molecular Generation,Reject,Reject,3.33,4,2,4,,,
5Y3GYuRWsi,Alice: An Interpretable Neural Architecture for Generalization in Substitution Ciphers,Withdrawn (treated as Reject),Reject,2.50,4,2,2,2,,
EEr6cADbZx,Back to Square Roots: An Optimal Bound on the Matrix Factorization Error for Multi-Epoch Differentially Private SGD,Accept (Poster),Accept,7.50,8,6,6,10,,
mytIKuRsSE,Learning with Dual-level Noisy Correspondence for Multi-modal Entity Alignment,Accept (Oral),Accept,7.50,8,8,6,8,,
qclNnbjxNJ,Characterization and Learning of Causal Graphs with Latent Confounders and Post-treatment Selection from Interventional Data,Accept (Poster),Accept,7.50,8,8,8,6,,
abgW71sKIt,Rethinking Output Alignment for 1-bit Post-Training Quantization of Large Language Models,Withdrawn (treated as Reject),Reject,2.50,2,2,4,2,,
QuFw7fKQBp,SURE: Semantic Uncertainty Regularization for Test-Time Adaptation in Vision-Language Models,Reject,Reject,4.40,4,4,6,4,4,
Xn33bU71m4,LLMs as Reverse Engineers? Not Yet on Types and Names,Withdrawn (treated as Reject),Reject,1.33,2,2,0,,,
6RQsAQEUib,GHPO: Adaptive Guidance for Stable and Efficient LLM Reinforcement Learning,Withdrawn (treated as Reject),Reject,4.00,6,2,2,6,,
VXB4xxAgOf,Discrete Adjoint Matching,Accept (Poster),Accept,7.00,6,6,8,8,,
seyWxIzcAn,Stream-DiffVSR: Low-Latency Streamable Video Super-Resolution via Auto-Regressive Diffusion,Withdrawn (treated as Reject),Reject,3.33,2,4,4,,,
IfDYQbsWf4,Verifier-Constrained Flow Expansion for Discovery Beyond the Data,Accept (Poster),Accept,5.00,6,2,8,4,,
ulXBsAYSwU,"MolMiner: Towards Controllable, 3D-Aware, Fragment-Based Molecular Design",Withdrawn (treated as Reject),Reject,1.33,2,2,0,,,
O6n4dgTBBL,Stabilizing Gradient Descent via Second-Order Control-Theoretic Dynamics,Withdrawn (treated as Reject),Reject,0.67,0,0,2,,,
fD9YRHazW3,In-Context Watermarks for Large Language Models,Accept (Poster),Accept,5.50,2,8,6,6,,
kdAFb1lljm,Med-SegNet: A Hierarchical Architecture for Binary Medical Image Segmentation,Withdrawn (treated as Reject),Reject,1.33,0,2,2,,,
avdPTUXdPG,Dissecting Demystifying Region-Based Representations in MLLMs,Withdrawn (treated as Reject),Reject,3.00,2,2,4,4,,
e8b3fRYeDt,Reprogramming LLM Semantics: A Symbolic Attack Using Emoji-Based Context Mutation,Reject,Reject,0.67,0,2,0,,,
4NwUgJPRYH,What are Key Factors for Updates in RL for LLM Reasoning?,Reject,Reject,3.00,4,2,2,4,,
X62UhAvmi6,Budgeted Broadcast: An Activity-Dependent Pruning Rule for Neural Network Efficiency,Reject,Reject,5.00,4,4,6,6,,
5asbtzIVpS,Forest-Based Graph Learning for Semi-Supervised Node Classification,Accept (Poster),Accept,5.50,4,6,4,8,,
LqrWNdceum,EMBridge: Enhancing Gesture Generalization from EMG Signals Through Cross-modal Representation Learning,Accept (Poster),Accept,6.67,6,6,8,,,
7cMzTpbJHC,Temporal superposition and feature geometry of RNNs under memory demands,Accept (Oral),Accept,7.50,8,8,6,8,,
CfKi92bgnq,Reasoning in Space via Grounding in the World,Accept (Poster),Accept,6.00,6,4,6,8,,
klB3AvQZqJ,Constraint-Aware Reward Relabeling for Offline Safe Reinforcement Learning,Reject,Reject,3.50,4,2,4,4,,
EhDgP69DJG,PMark: Towards Robust and Distortion-free Semantic-level Watermarking with Channel Constraints,Accept (Poster),Accept,7.00,6,8,6,8,,
9JCknIXbDo,Graph Generation via Temporal-Aware Biased Walks,Withdrawn (treated as Reject),Reject,2.50,2,2,4,2,,
sWQe6bKsLW,"MediBench: A Benchmark for VAEs in Medical Imaging Across Fidelity, Structure, and Latent Utility",Reject,Reject,3.00,4,2,4,2,,
9tHzAuqDnh,Hybrid Quantum-Classical Policy Gradients for Multi-Agent Reinforcement Learning: A Principled Analysis of Expressivity and Trade-offs,Withdrawn (treated as Reject),Reject,1.00,2,2,0,0,,
zftquoHTgS,SmartSwitch: Advancing LLM Reasoning by Overcoming Underthinking via Promoting Deeper Thought Exploration,Reject,Reject,4.00,8,2,4,2,,
zWdJIhl4Bw,Projection-Domain Adaptation for 3D Transformers: From Perspective to Panoramic Scene Reconstruction,Reject,Reject,4.50,4,4,6,4,,
GMlZt4fZSY,MobileLLM-R1: Exploring the Limits of Sub-Billion Language Model Reasoners with Open Training Recipes,Accept (Poster),Accept,7.00,6,8,8,6,,
2tDLQuz0H6,GREPO: A Benchmark for Graph Neural Networks on Repository-Level Bug Localization,Reject,Reject,2.00,2,2,2,,,
KMtLgvt7mb,Multimodal Physical Adversarial Clothing Evades Visible-Thermal Detectors with Non-Overlapping RGB-T Pattern,Withdrawn (treated as Reject),Reject,3.50,4,4,4,2,,
NuYcnDYQuQ,Evil in the Pairing Assumption: Multimodal Attribution via Adaptive Information Bottleneck,Withdrawn (treated as Reject),Reject,3.00,2,4,2,4,,
CBMpogQeYg,VSSFlow: Unifying Video-conditioned Sound and Speech Generation via Joint Learning,Reject,Reject,4.00,6,4,2,4,,
248ysaRatx,Feedback-driven recurrent quantum neural network universality,Accept (Poster),Accept,8.00,6,8,8,10,,
OClG6Kns1j,Deciphering Cross-Modal Feature Interactions in Multimodal AIGC Models: A Mechanistic Interpretability Approach,Withdrawn (treated as Reject),Reject,0.67,0,0,2,,,
W4FAenIrQ2,RedSage: A Cybersecurity Generalist LLM,Accept (Poster),Accept,6.67,6,8,6,,,
0K4jNe8ik9,DGNet: Self-Supervised Delta2Gamma Multi-Band EEG Representation Learning for Dementia Classification,Withdrawn (treated as Reject),Reject,1.00,0,0,2,2,,
rajioNWfRs,TNT: Improving Chunkwise Training for Test-Time Memorization,Accept (Poster),Accept,6.67,6,8,6,,,
twq5A3zdrH,Context-aware Heterogeneous Graph-driven Multimodal Representation Learning for Emotion Recognition,Reject,Reject,2.00,2,2,2,2,,
yDmb7xAfeb,World-In-World: World Models in a Closed-Loop World,Accept (Oral),Accept,7.00,8,8,6,6,,
2dJgFSJKbK,MedResearcher-R1: Expert-Level Medical Deep Researcher via A Knowledge-Informed Trajectory Synthesis Framework,Withdrawn (treated as Reject),Reject,4.00,4,6,2,4,,
Ml8t8kQMUP,Exploratory Causal Inference in SAEnce,Accept (Oral),Accept,7.00,8,8,8,4,,
VAv1rrPR1A,Mechanism of Task-oriented Information Removal in In-context Learning,Accept (Poster),Accept,7.50,4,10,10,6,,
lbLAgGF8OO,An Improved Model-free Decision-estimation Coefficient with Applications in Adversarial MDPs,Accept (Poster),Accept,7.50,8,6,8,8,,
FA5gun3gmm,Omni TM-AE: A Scalable and Interpretable Embedding Model Using the Full Tsetlin Machine State Space,Withdrawn (treated as Reject),Reject,1.33,2,0,2,,,
Mf5AleTUVK,In-the-Flow Agentic System Optimization for Effective Planning and Tool Use,Accept (Oral),Accept,7.33,6,8,8,,,
RDAhLHEHDm,Lost in Tokenization: Context as the Key to Unlocking Biomolecular Understanding in Scientific LLMs,Accept (Poster),Accept,6.50,8,6,6,6,,
QNHjSRO8xE,Distributional Monte-Carlo Tree Search with Thompson Sampling in Stochastic Environments,Reject,Reject,3.00,0,4,6,2,,
QDmoLEJifR,Behavioral Embeddings of Programs: A Quasi-Dynamic Approach for Optimization Prediction,Accept (Poster),Accept,4.67,4,6,4,,,
SoOgBHa3dZ,DISCO: Diversifying Sample Condensation for Efficient Model Evaluation,Accept (Poster),Accept,6.67,6,6,8,,,
q0UEl3xAIZ,Goal-oriented state reduction of unknown game dynamics to produce effective strategies,Reject,Reject,1.33,0,2,2,,,
zLAZhVIYpT,Towards Universal Neural Inference,Withdrawn (treated as Reject),Reject,2.50,2,2,2,4,,
e95povsLp5,Learning to Reason Across Parallel Samples for LLM Reasoning,Reject,Reject,3.00,0,4,2,6,,
uQzPkWvTyo,CauSciBench: A Comprehensive Benchmark on End-to-End Causal Inference for Scientific Research,Reject,Reject,5.00,4,2,8,6,,
bwtiK0yjuK,Change Point Localization and Inference in Dynamic Multilayer Networks,Accept (Poster),Accept,5.33,4,6,6,,,
8NXCwNjFNR,Presenting a Paper is an Art: Self-Improvement Aesthetic Agents for Academic Presentations,Accept (Poster),Accept,5.33,8,2,6,,,
4i66VARUHD,Surpassing Cosine Similarity  for Multidimensional Comparisons:  Dimension Insensitive Euclidean Metric,Withdrawn (treated as Reject),Reject,2.00,2,0,4,2,,
s9V8x1kAra,Robust Safety Guarantee for Large Language Models via Preference-Augmented Distributional Alignment,Reject,Reject,2.50,0,4,4,2,,
21dxwzKCPO,SELU: Energy-based Targeted Unlearning in LLMs,Reject,Reject,2.50,2,4,2,2,,
KmMEQOtXAy,Metric $k$-clustering using only Weak Comparison Oracles,Accept (Poster),Accept,7.20,6,8,8,8,6,
hRY0ytSnM0,Energy-Efficient Random Variate Generation via Compressed Lookup Tables,Accept (Poster),Accept,7.00,8,6,6,8,,
0JLUFJMo5p,Dynamic Task-Embedded Reward Machines for \\ Adaptive Code Generation and Manipulation \\ in Reinforcement Learning,Reject,Reject,1.00,0,2,0,2,,
liDUSnwUVP,HG-DCM: History Guided Deep Compartmental Model for Early Stage Pandemic Forecasting,Reject,Reject,0.00,0,0,0,,,
bFYfV6c9zu,Differentiable Model Predictive Control on the GPU,Accept (Oral),Accept,7.33,8,8,6,,,
yACLq4HoKi,Forecasting Diabetic Complications from Brazilian Billing Codes with Time-Aware Attention,Reject,Reject,1.33,0,2,2,,,
nCsF3Bsn2n,Probabilistic Kernel Function for Fast Angle Testing,Accept (Oral),Accept,8.00,8,8,8,8,,
CPxZClPMiy,Aria: an Agent for Retrieval and Iterative Auto-Formalization via Dependency Graph,Accept (Poster),Accept,5.33,6,6,4,4,4,8
